Usuario_ID,Nombre_cancion,diff_F_min,diff_F_max,diff_F_prom,diff_F_mediana,diff_P10,diff_P90,diff_rango,diff_rango_efectivo,label
U119,Quiero + - Greeicy,84.5936,352.5444,1.1634,4.8245,23.6747,44.3887,432.893,68.0634,1
U022,Que pides tu - Alex Ubago,41.8354,84.7726,49.1595,45.1876,25.6021,37.8945,21.9192,12.2925,1
U083,Man down - Rihanna,31.422,179.4564,51.3826,43.8275,62.0601,117.3459,220.3564,55.2858,0
U084,Azul celeste - Paquita la del barrio,59.2101,169.4113,76.6923,64.1358,104.5217,514.7835,323.768,410.2617,0
U004,Niño - Milo J,60.805,98.7265,26.777,15.0619,4.6428,28.704,33.7544,24.0612,1
U064,Hello - Adele,51.4146,564.0334,219.7305,182.7177,87.9281,255.0343,709.7746,167.1062,0
U110,Retirada - Milo J,74.1293,82.9306,45.2105,16.4614,29.791,124.1314,175.9544,153.9224,1
U086,Rie y llora - Celia Cruz,54.791,477.5175,4.5412,60.7656,93.1855,9.3584,533.5379,83.8271,0
U068,"Volver, volver - Vicente Fernandez",36.1812,412.1601,50.1204,18.3212,19.1144,127.9029,436.5497,108.7886,0
U113,Gitana - Shakira,46.602,101.4808,54.7193,25.5039,134.8782,15.2614,147.6124,150.1396,0
U052,Hello - Adele,61.3671,551.6152,172.339,150.98,82.3665,329.259,689.6275,246.8925,0
U078,Yes or no - Jung Kook,81.1035,208.6445,105.7704,106.7757,6.7309,435.1107,212.0864,441.8417,0
U027,Limonar - Greeicy,4.7515,64.018,19.3978,45.4156,28.9051,286.9706,168.1486,315.8756,0
U012,Set fire to the rain - Adele,10.859,238.2874,62.5291,28.1341,66.3412,2.0423,113.3369,68.3835,1
U008,My love mine all mine - Mitski,18.6839,179.147,35.432,1.3478,52.4746,141.9684,141.0918,194.443,1
U017,Estos celos - Vicente Fernandez,39.6554,194.8819,0.9255,19.3297,35.3348,106.8516,154.1168,71.5166,1
U050,La negra tiene tumbao - Celia Cruz,31.422,332.1205,20.191,12.8393,50.2372,32.4698,363.32,17.7675,1
U099,Hate you - Jung Kook,64.1223,87.9509,13.1079,14.7259,36.5399,49.9771,36.7653,86.5169,1
U114,La distancia - Manuel Medrano,78.989,26.7013,157.9112,143.5232,74.4353,498.4444,106.0818,424.0091,0
U020,Somedoy - Jung Kook,65.4266,40.1987,21.1208,33.269,53.9819,80.6613,12.8716,26.6794,1
U065,Love on the brain - Rihanna,30.3902,217.5944,123.4853,130.4698,47.2943,93.7773,242.9522,141.0716,0
U049,Rara vez - Milo J,53.9884,278.011,38.9511,46.9393,26.1348,24.3669,363.9731,50.5016,1
U055,Rehab - Amy Winehouse,28.1732,299.4853,96.6459,76.2683,82.9454,71.3835,366.6157,11.5621,0
U111,Ultraviolence - Lana del rey,61.0367,55.0326,47.0927,13.0595,1.7045,90.5034,214.0254,88.7989,1
U032,Las de la intruicion - Shakira,75.3734,353.1154,79.8312,85.4386,59.4463,15.48,428.4888,74.9263,0
U059,Una y otra vez - Manuel Medrano,63.4427,142.2138,17.8026,70.0854,21.4231,65.8109,80.9388,87.234,1
U112,Si supieras - Kevin Kaarl,63.9171,66.4835,35.8043,38.8177,36.7334,7.2325,220.8792,43.9659,1
U001,Azul celeste - Paquita la del barrio,48.7455,154.9895,85.8475,97.0594,2.8016,121.4677,215.8897,124.2694,0
U111,When we were young - Adele,61.0367,128.9309,9.6173,9.0714,47.1777,16.335,30.0619,63.5127,1
U087,Para siempre - Vicente Fernandez,45.6068,437.785,182.4741,144.1667,166.2071,315.8291,488.9331,149.622,0
U005,Te quiero tanto - Kevin Kaarl,28.6144,253.3934,20.7735,56.9037,27.5295,67.3269,273.5943,94.8564,1
U120,"Volver, volver - Vicente Fernandez",57.3892,221.63,91.1479,139.3999,14.5776,436.4497,79.9434,451.0273,0
U051,Tierra - Josean Log,69.1707,548.8304,152.8264,135.6226,157.7738,545.7635,538.4279,387.9897,0
U089,Que le den candela - Celia Cruz,19.57,304.547,8.1654,36.9944,61.9731,111.4682,311.2168,49.4952,1
U062,La promesa - Melendi,23.8405,63.8701,12.4234,8.2481,47.9243,91.7553,77.1628,139.6796,1
U047,There's nothing holding me back - Shawn Mendes,84.5936,213.8742,27.5669,37.9099,83.9624,41.8004,130.3084,42.1619,1
U001,La promesa - Melendi,48.7455,204.2589,9.8319,9.2127,9.498,88.0421,265.1591,97.5401,1
U036,Addicted to you - Shakira,58.8374,15.1577,45.4346,55.7861,65.3636,16.5192,109.6864,81.8828,1
U068,Sin miedo a nada - Alex Ubago,36.1812,12.9109,7.8058,55.5241,18.7389,97.2748,37.3005,116.0139,1
U076,Desde que estamos juntos - Melendi,52.1989,22.4863,15.8248,8.2307,3.2167,6.467,132.3538,9.6837,1
U109,Mentira - Greeicy,32.4726,307.5715,177.7164,172.3848,155.2639,76.4519,392.412,78.812,0
U023,Hate you - Jung Kook,68.5396,40.9735,29.5978,11.7847,4.6914,66.8623,109.9792,62.1708,1
U035,Dame tu aire - Alex Ubago,71.2139,100.942,20.0221,35.1831,9.7838,14.3373,9.0043,4.5536,1
U107,La luna - Josean Log,72.1148,201.5266,8.8978,11.9223,21.0531,32.7649,284.8293,11.7119,1
U008,A veces a besos - Greeicy,11.4699,39.1358,67.774,38.6187,105.8258,52.5052,31.2345,158.331,0
U085,Un violinista en tu tejado - Melendi,80.9332,13.2007,34.8633,43.6226,42.9883,66.5079,173.7717,23.5196,1
U116,Si supieras - Kevin Kaarl,78.2254,79.9139,62.0492,52.6026,8.91,150.9451,1.5066,159.8551,0
U070,La ley del monte - Vicente Fernandez,56.7316,429.0957,132.6499,135.8475,108.2907,64.6504,535.5601,43.6403,0
U039,I bet on losing dogs - Mitski,65.0658,221.9572,112.0944,96.787,123.887,297.374,209.9146,173.487,0
U013,Smooth criminal - Michael Jackson,52.7759,563.5605,133.0969,57.5822,40.6474,366.3308,631.4054,406.9783,0
U109,Sin remitente - Melendi,65.0651,72.791,26.5532,13.3831,0.841,50.0735,44.642,50.9145,1
U047,Young and beautiful - Lana del rey ,53.6847,208.5506,6.7769,5.685,7.8339,72.1558,155.8938,64.322,1
U107,Doma - Josean log,72.1148,289.8784,10.1291,7.8245,49.1918,47.7276,373.1811,1.4643,1
U047,Only girl - Rihanna,77.0067,423.9662,126.3394,90.9444,41.7435,89.1992,499.9449,47.4557,0
U082,Hello - Adele,75.0102,537.9616,161.4732,113.7873,87.5944,270.3622,679.192,182.7678,0
U053,Ultraviolence - Lana del rey,74.3209,59.0223,5.2827,35.1283,14.89,1.1071,107.8821,15.9971,1
U086,Sin remitente - Melendi,84.5936,203.9957,129.2898,164.1386,4.0548,80.2919,118.1727,76.2371,0
U112,Sin remitente - Melendi,63.9171,63.9301,19.5779,14.5747,29.4337,24.7964,90.4656,54.2301,1
U092,Tres veces te engañe - Paquita la del barrio,60.5392,383.5158,80.8918,23.7987,30.0798,113.4844,436.3259,83.4046,0
U023,Diamonds - Rihanna,84.5936,464.0071,3.9829,25.6526,35.2875,80.2151,549.0668,115.5026,1
U041,Young and beautiful - Lana del rey ,53.6847,277.6935,18.7708,6.3732,85.2763,317.7726,241.3966,403.0489,0
U103,Beat it - Michael Jackson,75.6635,628.1006,194.1708,193.6401,25.5927,462.1254,809.3535,487.718,0
U113,There's nothing holding me back - Shawn Mendes,59.4279,180.3527,7.4215,10.1529,34.5047,21.6545,121.3951,56.1592,1
U072,You da one - Rihanna,65.2113,123.0349,30.1242,19.1249,79.0547,353.5837,49.4836,432.6384,0
U028,I am - Milo J,51.8821,527.1116,15.4367,21.6573,1.2519,16.0001,636.7915,14.7483,1
U007,Si hay algo - Josean Log,68.0895,167.0138,15.931,13.3277,62.9087,6.1647,334.0422,56.7441,1
U104,Te busco audio - Celia Cruz,30.7376,431.7615,60.7034,36.2901,20.4595,16.9581,457.2243,3.5015,1
U059,Young and beautiful - Lana del rey ,32.5338,195.976,30.6365,16.4253,37.8689,0.0423,165.6099,37.8266,1
U027,Aunque no te pueda ver - Alex Ubago,45.855,143.3197,84.8609,119.6886,47.1137,368.8177,80.2925,321.7038,0
U070,Fragile - Laufey,56.3527,521.4802,159.6907,150.0607,102.8427,98.6406,627.5657,4.2021,0
U075,Milagrosa - Milo J,56.2153,212.2571,216.6262,238.7746,82.1347,262.9709,85.3574,180.8362,0
U075,Cinnamon girl - Lana del rey,57.5361,8.807,39.9385,85.0477,0.726,9.638,134.3858,10.364,1
U004,Cheque al portamor - Melendi,67.138,33.1669,6.6312,18.2067,13.6037,12.5903,171.9808,1.0134,1
U113,Chicago - Michael Jackson,59.4279,246.5898,44.4151,14.6735,81.9894,42.5512,305.5473,39.4382,1
U048,In my blood - Shawn Mendes,84.5936,327.5153,76.6468,58.3454,64.9501,86.4455,407.7999,21.4956,0
U035,Una y otra vez - Manuel Medrano,71.2139,3.3864,30.3972,10.2595,41.7068,138.3126,113.3327,96.6058,1
U057,Retirada - Milo J,53.144,259.3608,57.6373,65.6976,79.1749,125.1531,265.4655,45.9782,0
U035,Como hacer para olvidarte - Manuel Medrano,68.5151,283.8401,30.0097,63.5513,11.295,53.99,391.0876,65.285,1
U107,Para siempre - Vicente Fernandez,72.1148,93.9818,16.3102,0.1611,30.166,17.0039,10.6791,13.1621,1
U092,In a lake portuguese -  Mitski,26.0648,295.6512,4.7626,25.4721,22.4022,256.3539,261.8572,278.7561,0
U056,You know i'm no good - Amy Winehouse,42.3532,67.7875,95.9939,110.8395,119.4356,110.9852,18.9075,8.4504,0
U073,Let you break my heart again - Laufey,23.0646,527.9592,164.4758,154.4122,118.1308,164.7937,591.7257,46.6629,0
U004,First love late spring - Mitski,67.138,95.4211,15.1125,43.6299,43.4574,70.691,234.235,114.1484,1
U039,Tres veces te engañe - Paquita la del barrio,66.2091,215.8244,32.0487,75.0464,55.046,34.152,204.9251,89.1979,1
U010,Si supieras - Kevin Kaarl,41.8107,25.7766,42.6695,48.1716,29.9029,24.4118,82.7184,5.4912,1
U001,Si pudiera - Manuel Medrano,48.7455,473.5646,35.6448,41.3459,0.3067,17.2632,534.4648,16.9565,1
U067,There's nothing holding me back - Shawn Mendes,67.7894,31.9683,54.1081,50.268,29.1346,23.6843,111.2867,5.4503,1
U051,Bad - Michael Jackson,69.1707,236.832,25.985,7.1882,39.8136,271.9076,247.2345,232.0939,0
U089,From the start - Laufey,24.91,209.434,15.0461,17.9511,17.959,122.7572,247.2443,104.7983,1
U019,Yo vivire (I will survive) - Celia Cruz,58.3673,618.8094,141.1253,129.8748,73.3296,185.0878,786.7582,111.7581,0
U029,Dame tu aire - Alex Ubago,82.3671,268.2326,89.1532,70.1785,39.3307,92.877,188.1306,53.5462,0
U105,Retirada - Milo J,79.1242,176.0335,56.2406,108.0044,8.1472,25.6351,124.3188,33.7823,1
U052,I bet on losing dogs - Mitski,65.7328,581.9278,57.62,82.5515,5.234,100.5929,724.3058,105.827,0
U107,Vamonos a marte - Kevin Kaarl,71.7359,137.5815,31.4449,48.4267,19.3056,6.032,54.6577,25.3376,1
U022,Ya para que - Greeicy,22.0685,598.3104,188.0574,178.8175,145.397,171.3036,597.2599,25.9067,0
U059,There's nothing holding me back - Shawn Mendes,63.4427,201.2996,3.7073,15.7996,38.2596,30.3977,140.0245,68.6573,1
U029,Dont stop the music - Rihanna,81.9882,414.8504,69.7605,111.6345,106.1961,52.5045,494.5735,53.6916,0
U085,Borracho te recuerdo - Vicente Fernandez,80.9332,149.2856,45.205,48.0319,66.4341,56.7208,336.258,123.1549,0
U054,Fragile - Laufey,84.2147,211.3206,15.6917,46.0112,2.5099,55.5591,275.6295,53.0492,1
U094,Rata de dos patas - Paquita la del barrio,60.8547,573.9281,117.41,128.7202,94.8876,191.2125,675.532,96.325,0
U028,Top of the world - Shawn Mendes,54.5809,55.2428,83.5291,66.2787,15.7385,160.2478,167.6215,144.5093,0
U103,Too sad to dance - Jung Kook,74.5202,628.1006,90.1678,32.7016,116.5404,102.7114,808.2102,13.8291,0
U071,Desde que estamos juntos - Melendi,23.9542,137.3376,15.4244,24.6404,16.1751,171.39,122.2735,155.2149,1
U053,Me enamore - Shakira,11.9023,203.1593,27.3754,13.753,61.6796,49.1117,189.6005,12.5679,1
U069,Yes or no - Jung Kook,81.1035,61.7387,28.6273,68.1819,57.1366,162.6968,15.724,105.5603,0
U098,Pobre pistolita - Paquita la del barrio,84.5936,143.4349,26.3988,7.4861,36.9422,19.6982,231.3996,56.6405,1
U069,Love on the brain - Rihanna,84.5936,188.7771,39.0118,2.258,37.0306,45.0839,269.7299,8.0533,1
U001,Sigo aqui - Alex Ubago,48.7455,55.8616,25.4958,14.7896,36.5947,72.4527,116.7618,35.8579,1
U079,Si pudiera - Manuel Medrano,45.9075,470.95,14.744,1.1626,16.8423,182.047,525.9254,198.8893,0
U077,Las de la intruicion - Shakira,32.3816,389.8346,136.6329,144.3953,92.6641,90.7216,422.2162,1.9425,0
U071,Sin miedo a nada - Alex Ubago,23.9542,44.7412,19.6555,8.9684,0.0989,88.1552,59.8053,88.254,1
U085,Me arrepiento - Alex Ubago,80.9332,70.0638,20.4637,47.8236,74.484,2.8464,257.0362,71.6376,1
U009,I'll change for you - Mitski,28.6503,357.9373,62.9174,90.4309,117.2398,234.1367,373.3299,116.897,0
U059,"Volver, volver - Vicente Fernandez",63.4427,430.2283,28.15,3.3545,14.7394,58.9192,491.5033,73.6586,1
U037,Smooth criminal - Michael Jackson,62.7244,570.5522,137.1026,57.0716,32.1169,273.3218,657.9945,305.4387,0
U026,Love in the dark - Adele,60.9706,422.9616,114.1029,94.1982,14.2439,101.3877,498.7025,87.1438,0
U070,Dead women - Mitski,46.1328,610.8807,59.1855,63.0769,64.6297,59.0547,706.7463,123.6844,0
U064,Say yes to heaven - Lana del rey,40.3977,625.5469,192.1962,109.4998,94.155,232.6824,760.2712,138.5274,0
U024,Desde que estamos juntos - Melendi,74.3637,383.2556,199.9734,189.7911,118.3671,324.7187,519.808,206.3516,0
U048,You da one - Rihanna,84.5936,224.7688,2.8404,0.4005,24.6531,55.2279,305.0535,79.8811,1
U017,San lucas - Kevin Kaarl,39.6554,174.6771,0.4451,11.1484,4.5406,155.1154,133.912,159.6559,1
U023,Promise - Laufey,84.5936,482.7272,3.4915,8.4116,28.9883,64.5915,567.7869,93.5798,1
U085,Why why why - Shawn Mendes,80.9332,523.3417,60.661,2.8504,11.9437,105.4875,710.3141,117.4312,0
U013,Me arrepiento - Alex Ubago,52.7759,31.454,6.1788,28.8858,44.4115,48.9346,99.2989,93.3462,1
U084,Donde nadie pueda ir - Manuel Medrano,59.2101,76.3933,187.3268,185.6337,72.9039,673.4261,230.75,600.5222,0
U019,No me culpes por sentir - Kevin Kaarl,65.9542,137.8999,10.9197,29.4859,47.9088,35.9967,37.6359,11.9121,1
U086,Rolling in the deep - Adele,84.5936,483.83,96.0303,46.0716,133.3042,175.2184,569.653,41.9142,0
U080,Si hay algo - Josean Log,11.5538,48.3299,4.9717,2.2498,16.4593,207.8603,65.3893,191.4011,1
U044,Te busco audio - Celia Cruz,82.2871,543.7698,9.045,55.1169,36.7665,70.014,643.1037,33.2475,0
U109,Cheque al portamor - Melendi,65.0651,27.3942,43.3765,39.8903,4.4381,50.0735,144.8272,54.5116,1
U080,La promesa - Melendi,11.5538,50.5984,2.2159,15.1074,83.1603,124.2689,33.539,41.1086,1
U087,Fragile - Laufey,45.2279,83.8178,68.2576,55.8711,21.4467,212.1298,32.2908,190.6831,0
U048,Sin miedo a nada - Alex Ubago,84.5936,22.5256,118.7934,115.225,77.616,157.7536,57.759,80.1376,0
U011,Summertime sadness - Lana del rey,83.8336,516.3447,4.3269,13.6869,23.4175,39.491,603.9717,62.9085,1
U116,Cheque al portamor - Melendi,78.2254,110.1423,61.4523,50.3384,5.2074,168.509,31.735,173.7164,0
U045,Hate you - Jung Kook,52.478,263.4793,80.0905,88.0765,27.4029,156.1783,271.7819,128.7753,0
U114,Sigo aqui - Alex Ubago,78.989,289.3958,151.3132,139.7437,45.844,447.6051,368.7763,401.7612,0
U079,Si supieras - Kevin Kaarl,45.9075,4.5011,48.0132,29.8418,45.2118,136.654,59.4765,181.8658,0
U048,Cola - Lana del rey,40.6336,383.0361,20.8889,16.4917,56.2367,39.415,419.3606,16.8218,1
U061,Si supieras - Kevin Kaarl,57.6365,39.4993,16.7863,11.13,20.904,10.0846,130.0464,30.9886,1
U037,Niño - Milo J,56.3914,142.6692,29.4216,45.2626,30.9989,101.2894,61.5599,70.2905,1
U065,Doma - Josean log,30.3902,187.6184,11.664,15.6737,111.1683,282.2382,212.9762,171.0698,0
U050,Sigo aqui - Alex Ubago,84.5936,74.0387,65.6638,55.7805,53.8708,12.1962,10.3325,41.6745,1
U083,Caminando por la vida - Melendi,84.5936,330.5629,21.3986,23.0036,3.5923,3.5934,424.6346,7.1857,1
U021,Billie Jean - Michael Jackson,53.3478,212.3601,2.7362,4.7274,4.821,114.7366,119.6458,119.5575,1
U088,Quedate - Manuel Medrano,62.9902,15.2087,17.3141,10.2433,65.7303,24.4964,71.7107,41.2339,1
U049,Tu jardin con enanitos - Melendi,53.9884,601.6097,82.7073,78.1626,25.2842,67.288,687.5718,42.0038,0
U119,My love mine all mine - Mitski,42.5124,179.9798,24.7417,56.8862,7.4077,110.5426,218.2472,117.9503,1
U011,La negra tiene tumbao - Celia Cruz,31.422,413.8377,13.1417,2.2497,91.5027,41.6592,449.053,133.162,1
U003,Rata de dos patas - Paquita la del barrio,81.888,323.8977,14.8766,33.8573,26.1176,104.8034,397.1335,130.9209,1
U106,Euphoria - Jung Kook,9.8047,426.0409,184.5557,146.4467,174.3616,180.9075,458.1169,6.546,0
U029,Azul celeste - Paquita la del barrio,82.3671,5.3121,5.7794,48.1596,70.1951,8.583,85.4141,78.7782,1
U026,La mujer que bota fuego - Manuel Medrano,60.9706,94.1363,40.4004,41.3032,51.6984,76.1853,18.3954,24.4868,1
U079,Desde que estamos juntos - Melendi,45.9075,25.7273,44.6695,21.0418,29.6912,141.5554,29.2481,171.2466,1
U033,Sangre para derramar - Milo J,67.1072,56.3374,143.1398,164.18,134.865,560.961,71.0544,426.096,0
U066,Let you break my heart again - Laufey,14.2285,186.4259,4.2789,26.0238,22.3961,302.8495,131.1638,325.2456,0
U046,Rincon - Milo J,73.1014,104.4864,30.1548,53.4945,23.4534,88.7941,2.4905,65.3407,1
U100,Amor viejo - Kevin Kaarl,60.9263,120.2321,35.3295,46.8367,2.2423,2.7406,246.7305,0.4982,1
U111,Love in the dark - Adele,61.0367,83.5452,21.2027,23.0303,50.5839,83.6514,75.4476,134.2353,1
U068,Rata de dos patas - Paquita la del barrio,36.1812,387.2717,78.2896,59.3004,59.3036,146.5494,411.6613,87.246,0
U071,Stronger than me - Amy Winehouse,25.1782,450.3029,128.5392,124.68,101.0255,14.3275,416.2345,115.353,0
U116,Beso - Josean Log,78.2254,203.1928,44.0981,26.1971,27.576,128.6964,124.7855,101.1204,1
U029,La negra tiene tumbao - Celia Cruz,29.1955,312.3434,31.2825,34.5096,73.3092,4.234,339.2737,69.0753,1
U087,Bitch better have my money - Rihanna,20.1037,192.0469,15.8049,39.9213,53.0248,160.7923,115.3956,213.8171,0
U116,Somedoy - Jung Kook,62.1714,71.9365,56.6482,63.6555,62.7823,13.6857,134.2898,76.468,1
U030,Rincon - Milo J,84.5936,312.3576,182.3722,180.0774,177.3298,196.558,235.5003,19.2282,0
U003,Milagrosa - Milo J,70.4061,355.0986,120.1251,102.9774,44.1464,296.4417,416.8524,252.2953,0
U064,First love late spring - Mitski,56.9236,100.1606,49.6707,58.0572,55.2822,16.8204,251.4108,72.1026,1
U070,Si pudiera - Manuel Medrano,56.7316,538.7461,4.93,0.8169,28.5493,76.274,645.2105,47.7247,1
U098,Estos celos - Vicente Fernandez,84.5936,213.6493,72.0323,55.2073,41.365,16.6007,125.6846,24.7644,1
U023,You know i'm no good - Amy Winehouse,27.2403,107.8261,15.4281,4.9994,45.7525,109.6295,135.5325,155.382,1
U104,Desde que estamos juntos - Melendi,33.0441,137.0504,26.6222,23.1604,36.2207,146.213,109.2811,109.9924,1
U035,Rara vez - Milo J,71.2139,252.2298,21.0905,34.1176,27.4074,41.5709,362.1761,68.9782,1
U088,Bored - Laufey,62.9902,71.9938,94.5897,84.597,67.2225,155.3849,158.9132,88.1624,0
U070,Loba - Shakira,56.7316,580.2159,165.8655,164.9462,111.0623,174.853,686.6803,63.7907,0
U078,Aunque no te pueda ver - Alex Ubago,81.1035,166.9038,171.8051,182.6544,60.7197,452.9044,163.4618,392.1846,0
U064,San lucas - Kevin Kaarl,56.9236,71.6014,44.3337,33.776,1.8182,44.3556,79.6488,42.5374,1
U018,Rehab - Amy Winehouse,49.4884,51.312,103.4573,100.1157,4.674,385.8469,50.2821,390.521,0
U005,Bitch better have my money - Rihanna,3.1113,433.0784,158.7073,185.9361,148.4533,201.9536,427.7761,53.5003,0
U113,Somedoy - Jung Kook,43.3739,51.926,68.3138,37.833,73.2905,35.1649,94.8295,38.1256,1
U051,Donde nadie pueda ir - Manuel Medrano,69.1707,73.3758,168.4236,173.5836,114.2681,587.3891,62.9733,473.121,0
U073,Tierra - Josean Log,70.7286,144.4411,36.1623,56.5797,14.5621,11.0465,13.1186,3.5156,1
U040,Las de la intruicion - Shakira,44.7784,489.2954,173.7352,181.8756,75.0872,297.2578,555.6795,222.1707,0
U014,Mercy - Shawn Mendes,84.5936,353.5368,34.0118,20.7667,6.1262,26.812,449.5536,20.6858,1
U014,Taco placero - Paquita la del barrio,84.5936,76.8247,58.589,55.4084,54.8614,4.1656,172.8416,59.027,1
U062,Nobody - Mitski,23.8405,130.1532,84.5903,92.8312,77.0502,194.2294,116.8604,117.1792,0
U020,Un violinista en tu tejado - Melendi,81.4806,256.3205,117.539,93.9263,103.1897,283.2254,187.1962,180.0357,0
U035,Love on the brain - Rihanna,71.2139,366.1453,145.1528,130.1134,107.4827,206.0189,476.0916,98.5362,0
U007,Te quiero tanto - Kevin Kaarl,68.0895,446.526,5.2911,27.8329,35.2797,76.0762,613.5544,40.7965,1
U055,I'll change for you - Mitski,3.1388,593.1652,144.628,134.7055,74.3772,157.0606,635.2612,82.6832,0
U117,Easy on me - Adele,51.2882,267.7497,63.0654,53.8538,26.4804,139.0641,240.5773,112.5837,0
U082,La luna - Josean Log,80.5192,265.1516,6.8826,5.1004,27.4772,1.6728,411.891,29.1499,1
U087,You know i'm no good - Amy Winehouse,11.7465,189.1667,100.752,73.5362,22.7892,277.7279,297.6681,254.9387,0
U023,There's nothing holding me back - Shawn Mendes,84.5936,148.8007,56.4801,38.9353,40.841,93.113,63.7409,52.272,1
U053,Back to black - Amy Winehouse,69.6265,181.1139,12.0285,23.4687,55.3438,43.6715,225.2793,99.0153,1
U005,Donde nadie pueda ir - Manuel Medrano,28.6144,116.5581,47.5083,43.8265,28.2873,44.2102,136.759,15.9229,1
U118,A veces a besos - Greeicy,40.1665,285.8056,144.3914,107.6128,131.3791,139.4508,419.2363,8.0717,0
U014,A veces a besos - Greeicy,72.6662,198.1435,4.7448,33.8758,74.3943,74.2533,282.233,0.141,1
U019,Hate you - Jung Kook,49.9002,170.7432,113.2688,131.5467,40.8881,121.5666,330.225,80.6786,0
U037,Sin miedo a nada - Alex Ubago,62.7244,171.303,35.1259,7.3862,8.2964,35.9022,258.7453,44.1987,1
U096,Chachacha - Josean log,55.786,344.7835,93.5259,114.3095,94.1773,566.3295,411.2084,472.152,0
U076,Colapso - Kevin Kaarl,52.1989,91.6027,25.1812,49.9897,0.6007,38.4981,18.2649,39.0988,1
U015,Someone like you - Adele,67.5931,204.7082,42.6638,82.2987,74.2098,111.6535,254.5545,37.4437,0
U099,Retirada - Milo J,76.6862,110.0218,17.3957,60.9123,6.1643,49.0662,46.2723,55.2305,1
U086,Washin machine - Mitski,11.9824,483.83,9.4187,47.807,91.9184,69.6778,473.077,22.2406,0
U028,La promesa - Melendi,54.5809,246.128,54.7512,29.1945,18.1197,135.4704,358.5067,153.5901,0
U074,Mujeres divinas - Vicente Fernandez,68.8065,76.0648,3.3597,11.9041,26.6616,33.2753,172.5927,6.6138,1
U089,Tears dry on their own - Amy Winehouse,36.8876,163.0155,0.2802,23.2653,65.2443,109.171,187.0029,43.9268,1
U061,A veces a besos - Greeicy,45.7091,240.9045,116.7499,93.4437,82.1185,140.0846,319.5243,57.9661,0
U042,Lo hecho esta hecho - Shakira,50.3081,207.6329,15.9485,33.8292,71.4659,99.238,38.9908,170.7039,1
U057,Someone like you - Adele,39.6336,125.6352,12.012,14.4369,0.2931,168.5007,106.0201,168.2076,1
